hour,total_txs,failed_ratio
2024-07-02 00:00:00.000 UTC,2795654.0,0.3843737458211925
2024-07-02 01:00:00.000 UTC,2838420.0,0.3565300413610389
2024-07-02 02:00:00.000 UTC,3010713.0,0.3646172850085677
2024-07-02 03:00:00.000 UTC,2831603.0,0.3644818853490408
2024-07-02 04:00:00.000 UTC,2959281.0,0.3823479419494127
2024-07-02 05:00:00.000 UTC,2798042.0,0.3860714027880925
2024-07-02 06:00:00.000 UTC,2568563.0,0.3438907280062821
2024-07-02 07:00:00.000 UTC,2821897.0,0.353173060533393
2024-07-02 08:00:00.000 UTC,2908183.0,0.366485877951972
2024-07-02 09:00:00.000 UTC,2828453.0,0.361602261023959
2024-07-02 10:00:00.000 UTC,2775538.0,0.3595079584570631
2024-07-02 11:00:00.000 UTC,2755275.0,0.3656400903721044
2024-07-02 12:00:00.000 UTC,2707995.0,0.3731749873984257
2024-07-02 13:00:00.000 UTC,2729409.0,0.3215868343659744
2024-07-02 14:00:00.000 UTC,2779424.0,0.3016650212418112
2024-07-02 15:00:00.000 UTC,2971552.0,0.331380369584648
2024-07-02 16:00:00.000 UTC,2854279.0,0.348637957256456
2024-07-02 17:00:00.000 UTC,2870027.0,0.3521444223347028
2024-07-02 18:00:00.000 UTC,2565149.0,0.3171230988921111
2024-07-02 19:00:00.000 UTC,2692380.0,0.3171483965859202
2024-07-02 20:00:00.000 UTC,2703605.0,0.2918754773718794
2024-07-02 21:00:00.000 UTC,2751059.0,0.296563614230011
2024-07-02 22:00:00.000 UTC,2764720.0,0.3059525015191411
2024-07-02 23:00:00.000 UTC,3023841.0,0.3406571311123832
