hour,total_txs,failed_ratio
2024-04-26 00:00:00.000 UTC,3516756.0,0.5487011325209937
2024-04-26 01:00:00.000 UTC,3299494.0,0.531208118578182
2024-04-26 02:00:00.000 UTC,3371854.0,0.5445155691794484
2024-04-26 03:00:00.000 UTC,3334492.0,0.593664042378869
2024-04-26 04:00:00.000 UTC,3271559.0,0.5755091074316556
2024-04-26 05:00:00.000 UTC,3374151.0,0.5841339050919772
2024-04-26 06:00:00.000 UTC,3414964.0,0.5800011361759597
2024-04-26 07:00:00.000 UTC,3268802.0,0.5961477630030818
2024-04-26 08:00:00.000 UTC,3080794.0,0.5998460137224365
2024-04-26 09:00:00.000 UTC,3172666.0,0.5952883158832352
2024-04-26 10:00:00.000 UTC,3159638.0,0.5987739734741765
2024-04-26 11:00:00.000 UTC,3234469.0,0.6099214430560318
2024-04-26 12:00:00.000 UTC,3129331.0,0.6116252962693943
2024-04-26 13:00:00.000 UTC,3266394.0,0.6317293627161941
2024-04-26 14:00:00.000 UTC,3276550.0,0.6283691687903435
2024-04-26 15:00:00.000 UTC,3295572.0,0.6324195010759892
2024-04-26 16:00:00.000 UTC,3377870.0,0.6169858520310136
2024-04-26 17:00:00.000 UTC,3428483.0,0.6310642345317157
2024-04-26 18:00:00.000 UTC,3355669.0,0.6509032923092236
2024-04-26 19:00:00.000 UTC,3524103.0,0.6772486502239009
2024-04-26 20:00:00.000 UTC,3729813.0,0.6752834525484254
2024-04-26 21:00:00.000 UTC,3369328.0,0.6884491506911764
2024-04-26 22:00:00.000 UTC,3320455.0,0.659350902210691
2024-04-26 23:00:00.000 UTC,3355126.0,0.6894471325369003
