hour,total_txs,failed_ratio
2023-08-04 00:00:00.000 UTC,1060048.0,0.3059002988543915
2023-08-04 01:00:00.000 UTC,888734.0,0.2974489554804925
2023-08-04 02:00:00.000 UTC,913720.0,0.3202217309460228
2023-08-04 03:00:00.000 UTC,874687.0,0.2923274268395437
2023-08-04 04:00:00.000 UTC,871574.0,0.2974710122146828
2023-08-04 05:00:00.000 UTC,948783.0,0.3463689800512867
2023-08-04 06:00:00.000 UTC,927048.0,0.333133775165903
2023-08-04 07:00:00.000 UTC,918616.0,0.3297275466571451
2023-08-04 08:00:00.000 UTC,908728.0,0.3269471172892219
2023-08-04 09:00:00.000 UTC,910739.0,0.3228949237926563
2023-08-04 10:00:00.000 UTC,922665.0,0.3200316474560106
2023-08-04 11:00:00.000 UTC,918813.0,0.3147724292102963
2023-08-04 12:00:00.000 UTC,1078216.0,0.3651494691230699
2023-08-04 13:00:00.000 UTC,1142675.0,0.3802428512044107
2023-08-04 14:00:00.000 UTC,1047433.0,0.3263206333961218
2023-08-04 15:00:00.000 UTC,949330.0,0.305188922713914
2023-08-04 16:00:00.000 UTC,1113180.0,0.2905891230528755
2023-08-04 17:00:00.000 UTC,977606.0,0.3093035435543562
2023-08-04 18:00:00.000 UTC,1160843.0,0.3769501991225342
2023-08-04 19:00:00.000 UTC,1278167.0,0.2850331764159143
2023-08-04 20:00:00.000 UTC,1212151.0,0.371102280161465
2023-08-04 21:00:00.000 UTC,976242.0,0.3294224178021433
2023-08-04 22:00:00.000 UTC,948667.0,0.3530269314733199
2023-08-04 23:00:00.000 UTC,925949.0,0.3533801537665681
