hour,total_txs,failed_ratio
2023-12-20 00:00:00.000 UTC,2792751.0,0.6256816307647907
2023-12-20 01:00:00.000 UTC,2771971.0,0.5935458920746285
2023-12-20 02:00:00.000 UTC,2530801.0,0.5924867265344055
2023-12-20 03:00:00.000 UTC,2680706.0,0.5914128591497911
2023-12-20 04:00:00.000 UTC,2495707.0,0.5298109914344913
2023-12-20 05:00:00.000 UTC,2432758.0,0.5051645087591943
2023-12-20 06:00:00.000 UTC,2450552.0,0.5204504944192165
2023-12-20 07:00:00.000 UTC,2343951.0,0.5020595567057502
2023-12-20 08:00:00.000 UTC,2408691.0,0.5295021237676397
2023-12-20 09:00:00.000 UTC,2464762.0,0.5577155116802353
2023-12-20 10:00:00.000 UTC,2357472.0,0.5513287114332641
2023-12-20 11:00:00.000 UTC,2279433.0,0.5418891452391889
2023-12-20 12:00:00.000 UTC,2558081.0,0.569068375864564
2023-12-20 13:00:00.000 UTC,2332728.0,0.5554226639368156
2023-12-20 14:00:00.000 UTC,2320156.0,0.5575263042657477
2023-12-20 15:00:00.000 UTC,2423474.0,0.6051478167292077
2023-12-20 16:00:00.000 UTC,2468084.0,0.6007931658727985
2023-12-20 17:00:00.000 UTC,2302024.0,0.5723163616017904
2023-12-20 18:00:00.000 UTC,2539470.0,0.575680358500002
2023-12-20 19:00:00.000 UTC,2640296.0,0.5684726257965016
2023-12-20 20:00:00.000 UTC,2502440.0,0.5308406994773102
2023-12-20 21:00:00.000 UTC,2431283.0,0.4931063146495081
2023-12-20 22:00:00.000 UTC,1882230.0,0.4498940087024434
2023-12-20 23:00:00.000 UTC,1529765.0,0.4600183688344288
