hour,total_txs,failed_ratio
2023-12-14 00:00:00.000 UTC,2473863.0,0.5105876922044592
2023-12-14 01:00:00.000 UTC,2216929.0,0.513168892643833
2023-12-14 02:00:00.000 UTC,2078929.0,0.4862705748969782
2023-12-14 03:00:00.000 UTC,2301212.0,0.5583914041817963
2023-12-14 04:00:00.000 UTC,2436311.0,0.6028795174343505
2023-12-14 05:00:00.000 UTC,2222892.0,0.553129886652163
2023-12-14 06:00:00.000 UTC,2250216.0,0.5451907727969226
2023-12-14 07:00:00.000 UTC,2177075.0,0.5174888324931387
2023-12-14 08:00:00.000 UTC,2223653.0,0.515623615735009
2023-12-14 09:00:00.000 UTC,2221102.0,0.4927603504926833
2023-12-14 10:00:00.000 UTC,2293944.0,0.513461095824484
2023-12-14 11:00:00.000 UTC,2672674.0,0.6078133734230213
2023-12-14 12:00:00.000 UTC,2301143.0,0.4884637764797754
2023-12-14 13:00:00.000 UTC,2292608.0,0.5547494381944057
2023-12-14 14:00:00.000 UTC,2377624.0,0.5629796805550416
2023-12-14 15:00:00.000 UTC,2321564.0,0.5292690617187379
2023-12-14 16:00:00.000 UTC,2369015.0,0.5291739393798689
2023-12-14 17:00:00.000 UTC,2338736.0,0.5897095696136717
2023-12-14 18:00:00.000 UTC,2606948.0,0.6077643282489716
2023-12-14 19:00:00.000 UTC,2637753.0,0.5861674690541533
2023-12-14 20:00:00.000 UTC,2617620.0,0.564983076229552
2023-12-14 21:00:00.000 UTC,2526170.0,0.5425216830221244
2023-12-14 22:00:00.000 UTC,2629929.0,0.5594687156953667
2023-12-14 23:00:00.000 UTC,2420393.0,0.5834002990423456
