hour,total_txs,failed_ratio
2024-01-07 00:00:00.000 UTC,2635940.0,0.6065062178957032
2024-01-07 01:00:00.000 UTC,2594963.0,0.588638450721648
2024-01-07 02:00:00.000 UTC,2589975.0,0.6263207173814419
2024-01-07 03:00:00.000 UTC,2688503.0,0.6165620793430396
2024-01-07 04:00:00.000 UTC,2328526.0,0.5650699197689869
2024-01-07 05:00:00.000 UTC,2429745.0,0.6013610481758374
2024-01-07 06:00:00.000 UTC,2243658.0,0.5588476496863604
2024-01-07 07:00:00.000 UTC,2325513.0,0.5739606701833101
2024-01-07 08:00:00.000 UTC,2321298.0,0.5614548412138382
2024-01-07 09:00:00.000 UTC,2419968.0,0.5719021904421877
2024-01-07 10:00:00.000 UTC,2293972.0,0.557696432214517
2024-01-07 11:00:00.000 UTC,2492602.0,0.5924210924969169
2024-01-07 12:00:00.000 UTC,2628229.0,0.6326640486806896
2024-01-07 13:00:00.000 UTC,2520432.0,0.6137852558609
2024-01-07 14:00:00.000 UTC,2613675.0,0.6018028255234488
2024-01-07 15:00:00.000 UTC,2654486.0,0.6095545427627044
2024-01-07 16:00:00.000 UTC,2739156.0,0.619345886105063
2024-01-07 17:00:00.000 UTC,2912560.0,0.6285954624110748
2024-01-07 18:00:00.000 UTC,2755148.0,0.6176332451106075
2024-01-07 19:00:00.000 UTC,2681783.0,0.588280259812222
2024-01-07 20:00:00.000 UTC,2506385.0,0.6415618510324631
2024-01-07 21:00:00.000 UTC,2954356.0,0.6424168245126857
2024-01-07 22:00:00.000 UTC,2345766.0,0.5600353999503787
2024-01-07 23:00:00.000 UTC,2347774.0,0.5668037042747727
