hour,total_txs,failed_ratio
2023-09-20 00:00:00.000 UTC,1205599.0,0.256619323672299
2023-09-20 01:00:00.000 UTC,1536383.0,0.228530906681472
2023-09-20 02:00:00.000 UTC,993146.0,0.3253237691135039
2023-09-20 03:00:00.000 UTC,957005.0,0.2883318268974561
2023-09-20 04:00:00.000 UTC,869091.0,0.305156767243016
2023-09-20 05:00:00.000 UTC,874872.0,0.3068357428286652
2023-09-20 06:00:00.000 UTC,929923.0,0.332650122644563
2023-09-20 07:00:00.000 UTC,891299.0,0.3115475278217523
2023-09-20 08:00:00.000 UTC,942057.0,0.3311052303629186
2023-09-20 09:00:00.000 UTC,1014458.0,0.3597260803305804
2023-09-20 10:00:00.000 UTC,974365.0,0.339406690511256
2023-09-20 11:00:00.000 UTC,917365.0,0.3180217252674781
2023-09-20 12:00:00.000 UTC,992364.0,0.3540928530257042
2023-09-20 13:00:00.000 UTC,1065117.0,0.3709808406024878
2023-09-20 14:00:00.000 UTC,1166635.0,0.4139263780016886
2023-09-20 15:00:00.000 UTC,1072842.0,0.3829566702273028
2023-09-20 16:00:00.000 UTC,988494.0,0.3371816116233381
2023-09-20 17:00:00.000 UTC,1160165.0,0.3024690453513078
2023-09-20 18:00:00.000 UTC,1420884.0,0.3174368914000017
2023-09-20 19:00:00.000 UTC,1150875.0,0.3984742044096883
2023-09-20 20:00:00.000 UTC,1058133.0,0.3825662747499605
2023-09-20 21:00:00.000 UTC,1026523.0,0.3372335544357018
2023-09-20 22:00:00.000 UTC,911868.0,0.336133080665184
2023-09-20 23:00:00.000 UTC,1031638.0,0.3026100240588268
