hour,total_txs,failed_ratio
2024-03-30 00:00:00.000 UTC,3496586.0,0.6762113101179265
2024-03-30 01:00:00.000 UTC,3726705.0,0.691777857383399
2024-03-30 02:00:00.000 UTC,3599577.0,0.6622116987634936
2024-03-30 03:00:00.000 UTC,3658349.0,0.6534688188579055
2024-03-30 04:00:00.000 UTC,3409281.0,0.7091841358925827
2024-03-30 05:00:00.000 UTC,3268109.0,0.6314572127184253
2024-03-30 06:00:00.000 UTC,3300771.0,0.6485433251806927
2024-03-30 07:00:00.000 UTC,3178284.0,0.6349926564145936
2024-03-30 08:00:00.000 UTC,3139648.0,0.6504719637360621
2024-03-30 09:00:00.000 UTC,3292024.0,0.6689814533551396
2024-03-30 10:00:00.000 UTC,3289154.0,0.6471898244959038
2024-03-30 11:00:00.000 UTC,3139738.0,0.6486073041763357
2024-03-30 12:00:00.000 UTC,3193686.0,0.6758466549310107
2024-03-30 13:00:00.000 UTC,3565325.0,0.6906310083933442
2024-03-30 14:00:00.000 UTC,3354074.0,0.6880742643125942
2024-03-30 15:00:00.000 UTC,3297557.0,0.6982508566190061
2024-03-30 16:00:00.000 UTC,3135478.0,0.6739718792477575
2024-03-30 17:00:00.000 UTC,3376613.0,0.7195195303696337
2024-03-30 18:00:00.000 UTC,3395134.0,0.7344193189429342
2024-03-30 19:00:00.000 UTC,3605621.0,0.7719383152028457
2024-03-30 20:00:00.000 UTC,3425380.0,0.7712744279466803
2024-03-30 21:00:00.000 UTC,3213022.0,0.7443213896450134
2024-03-30 22:00:00.000 UTC,3484488.0,0.7463595799440262
2024-03-30 23:00:00.000 UTC,3470199.0,0.7283472792194338
