hour,total_txs,failed_ratio
2023-09-09 00:00:00.000 UTC,876822.0,0.3255769129880409
2023-09-09 01:00:00.000 UTC,912339.0,0.3442382710812537
2023-09-09 02:00:00.000 UTC,1029958.0,0.2706498711597949
2023-09-09 03:00:00.000 UTC,995288.0,0.3020301661428652
2023-09-09 04:00:00.000 UTC,917708.0,0.2981002671873842
2023-09-09 05:00:00.000 UTC,852055.0,0.3124903908785231
2023-09-09 06:00:00.000 UTC,854542.0,0.3087455034392692
2023-09-09 07:00:00.000 UTC,850969.0,0.3174110925309852
2023-09-09 08:00:00.000 UTC,861116.0,0.3245660282702911
2023-09-09 09:00:00.000 UTC,865883.0,0.3320841268393074
2023-09-09 10:00:00.000 UTC,864169.0,0.3215308579687538
2023-09-09 11:00:00.000 UTC,876783.0,0.3289308757126906
2023-09-09 12:00:00.000 UTC,910559.0,0.3157884332591298
2023-09-09 13:00:00.000 UTC,898387.0,0.3146984540070148
2023-09-09 14:00:00.000 UTC,892284.0,0.3325824513271559
2023-09-09 15:00:00.000 UTC,911748.0,0.3310684531252056
2023-09-09 16:00:00.000 UTC,998214.0,0.3080050971034267
2023-09-09 17:00:00.000 UTC,1174929.0,0.2774525098963427
2023-09-09 18:00:00.000 UTC,922384.0,0.3393001179552117
2023-09-09 19:00:00.000 UTC,900841.0,0.3313459311909649
2023-09-09 20:00:00.000 UTC,895495.0,0.3304663900970971
2023-09-09 21:00:00.000 UTC,900411.0,0.3267907655503986
2023-09-09 22:00:00.000 UTC,898945.0,0.3373910528452797
2023-09-09 23:00:00.000 UTC,878996.0,0.3332028814693127
