hour,total_txs,failed_ratio
2024-02-08 00:00:00.000 UTC,3285812.0,0.5838039425262309
2024-02-08 01:00:00.000 UTC,3487676.0,0.6463192108441266
2024-02-08 02:00:00.000 UTC,2998860.0,0.5999052973463249
2024-02-08 03:00:00.000 UTC,2908760.0,0.5702691181121853
2024-02-08 04:00:00.000 UTC,2677226.0,0.5804870414376672
2024-02-08 05:00:00.000 UTC,2727992.0,0.5538308030228828
2024-02-08 06:00:00.000 UTC,3151909.0,0.605786524928226
2024-02-08 07:00:00.000 UTC,2826114.0,0.5539355454167808
2024-02-08 08:00:00.000 UTC,2955503.0,0.5396198210592241
2024-02-08 09:00:00.000 UTC,3059793.0,0.5721828241322207
2024-02-08 10:00:00.000 UTC,2793786.0,0.5337731665918578
2024-02-08 11:00:00.000 UTC,2831590.0,0.547111693430193
2024-02-08 12:00:00.000 UTC,3107999.0,0.575950957513178
2024-02-08 13:00:00.000 UTC,3327104.0,0.6318032138460354
2024-02-08 14:00:00.000 UTC,3179746.0,0.5963485762699284
2024-02-08 15:00:00.000 UTC,3606680.0,0.59471452970599
2024-02-08 16:00:00.000 UTC,3606544.0,0.6292009746727061
2024-02-08 17:00:00.000 UTC,3951769.0,0.642398379055051
2024-02-08 18:00:00.000 UTC,4163943.0,0.6396535687448172
2024-02-08 19:00:00.000 UTC,4080369.0,0.6795677057638659
2024-02-08 20:00:00.000 UTC,4025554.0,0.6858551642829782
2024-02-08 21:00:00.000 UTC,4000541.0,0.651681110129855
2024-02-08 22:00:00.000 UTC,4191798.0,0.671852269598869
2024-02-08 23:00:00.000 UTC,3791821.0,0.6820408980276231
