hour,total_txs,failed_ratio
2023-11-09 00:00:00.000 UTC,1310520.0,0.409674785581296
2023-11-09 01:00:00.000 UTC,1312523.0,0.4050359498462122
2023-11-09 02:00:00.000 UTC,1407003.0,0.4378412839205033
2023-11-09 03:00:00.000 UTC,1292950.0,0.4068045941451719
2023-11-09 04:00:00.000 UTC,1386740.0,0.4457252260697751
2023-11-09 05:00:00.000 UTC,1320973.0,0.4295523072765302
2023-11-09 06:00:00.000 UTC,1399187.0,0.4525928271203205
2023-11-09 07:00:00.000 UTC,1409081.0,0.4447806761995939
2023-11-09 08:00:00.000 UTC,1575024.0,0.4966362417334593
2023-11-09 09:00:00.000 UTC,1929116.0,0.5857651898589821
2023-11-09 10:00:00.000 UTC,1803799.0,0.5682246192619023
2023-11-09 11:00:00.000 UTC,1590449.0,0.497343831836167
2023-11-09 12:00:00.000 UTC,1965024.0,0.5828987330434641
2023-11-09 13:00:00.000 UTC,1646020.0,0.4646462375912807
2023-11-09 14:00:00.000 UTC,1985349.0,0.571568525231584
2023-11-09 15:00:00.000 UTC,2221031.0,0.5948566228927016
2023-11-09 16:00:00.000 UTC,2190166.0,0.6187919089237984
2023-11-09 17:00:00.000 UTC,1981405.0,0.5329672631289414
2023-11-09 18:00:00.000 UTC,1802277.0,0.4814665004325084
2023-11-09 19:00:00.000 UTC,1789884.0,0.48077808394287
2023-11-09 20:00:00.000 UTC,1808162.0,0.4659272786398564
2023-11-09 21:00:00.000 UTC,1727902.0,0.4447671222094772
2023-11-09 22:00:00.000 UTC,1537786.0,0.4525408606919298
2023-11-09 23:00:00.000 UTC,1484451.0,0.4750274680673191
