hour,total_txs,failed_ratio
2024-03-03 00:00:00.000 UTC,2363333.0,0.538742107015812
2024-03-03 01:00:00.000 UTC,2429121.0,0.5391748702514202
2024-03-03 02:00:00.000 UTC,2615114.0,0.5749952009740302
2024-03-03 03:00:00.000 UTC,2603236.0,0.5825802962159404
2024-03-03 04:00:00.000 UTC,2582831.0,0.5907180918921912
2024-03-03 05:00:00.000 UTC,2528565.0,0.584194197103891
2024-03-03 06:00:00.000 UTC,2635196.0,0.5835698748783772
2024-03-03 07:00:00.000 UTC,2203369.0,0.5689995638497228
2024-03-03 08:00:00.000 UTC,2322656.0,0.5737655511621178
2024-03-03 09:00:00.000 UTC,2333237.0,0.5581529008840508
2024-03-03 10:00:00.000 UTC,2256328.0,0.552204289447279
2024-03-03 11:00:00.000 UTC,2640547.0,0.5671643034568217
2024-03-03 12:00:00.000 UTC,2247238.0,0.5656837415529641
2024-03-03 13:00:00.000 UTC,2519995.0,0.5666189813868678
2024-03-03 14:00:00.000 UTC,2345147.0,0.5483195722912039
2024-03-03 15:00:00.000 UTC,2584616.0,0.5445791560525819
2024-03-03 16:00:00.000 UTC,2305646.0,0.530310810939754
2024-03-03 17:00:00.000 UTC,2445287.0,0.5564553363265743
2024-03-03 18:00:00.000 UTC,2390804.0,0.5428245058984341
2024-03-03 19:00:00.000 UTC,2553401.0,0.5558045916015542
2024-03-03 20:00:00.000 UTC,2594885.0,0.5358426288640923
2024-03-03 21:00:00.000 UTC,2821923.0,0.5251287862921844
2024-03-03 22:00:00.000 UTC,2397472.0,0.5447020861974613
2024-03-03 23:00:00.000 UTC,2628660.0,0.5365387688023556
