hour,total_txs,failed_ratio
2024-04-15 00:00:00.000 UTC,2960005.0,0.5829027315832237
2024-04-15 01:00:00.000 UTC,3220558.0,0.5845428028310622
2024-04-15 02:00:00.000 UTC,3324120.0,0.6042399191364932
2024-04-15 03:00:00.000 UTC,3387343.0,0.5989700482059243
2024-04-15 04:00:00.000 UTC,3297070.0,0.593035331369974
2024-04-15 05:00:00.000 UTC,3327687.0,0.5836958223534846
2024-04-15 06:00:00.000 UTC,3126483.0,0.5578798925182066
2024-04-15 07:00:00.000 UTC,3332037.0,0.5527255549683272
2024-04-15 08:00:00.000 UTC,3336246.0,0.5320560893890918
2024-04-15 09:00:00.000 UTC,3281356.0,0.5344046790412257
2024-04-15 10:00:00.000 UTC,3533016.0,0.5281496036247784
2024-04-15 11:00:00.000 UTC,3449071.0,0.5315445811350361
2024-04-15 12:00:00.000 UTC,3323457.0,0.5293154086242127
2024-04-15 13:00:00.000 UTC,3466203.0,0.5455243100303127
2024-04-15 14:00:00.000 UTC,3271581.0,0.552672851443996
2024-04-15 15:00:00.000 UTC,2833399.0,0.6965782087168098
2024-04-15 16:00:00.000 UTC,2958961.0,0.6870638038149202
2024-04-15 17:00:00.000 UTC,2860269.0,0.6773425856099549
2024-04-15 18:00:00.000 UTC,2800239.0,0.6668634355853197
2024-04-15 19:00:00.000 UTC,2790060.0,0.646879995412285
2024-04-15 20:00:00.000 UTC,3151130.0,0.6532561335140092
2024-04-15 21:00:00.000 UTC,2945550.0,0.6730549472933748
2024-04-15 22:00:00.000 UTC,2845953.0,0.6775038097958751
2024-04-15 23:00:00.000 UTC,3106609.0,0.659928558759728
