hour,total_txs,failed_ratio
2023-10-30 00:00:00.000 UTC,1230175.0,0.3455557136179812
2023-10-30 01:00:00.000 UTC,1255409.0,0.3479312319730064
2023-10-30 02:00:00.000 UTC,1153468.0,0.3991588843383605
2023-10-30 03:00:00.000 UTC,1057622.0,0.3930875114171225
2023-10-30 04:00:00.000 UTC,1040791.0,0.3993770122916128
2023-10-30 05:00:00.000 UTC,1054868.0,0.4031594474379733
2023-10-30 06:00:00.000 UTC,1074101.0,0.3925096429479164
2023-10-30 07:00:00.000 UTC,1109261.0,0.3934015529257767
2023-10-30 08:00:00.000 UTC,1335722.0,0.4641340039319559
2023-10-30 09:00:00.000 UTC,1681728.0,0.5774923174258858
2023-10-30 10:00:00.000 UTC,1345510.0,0.4544009334750392
2023-10-30 11:00:00.000 UTC,1228774.0,0.4083566221290489
2023-10-30 12:00:00.000 UTC,1362695.0,0.4289213653825691
2023-10-30 13:00:00.000 UTC,1256819.0,0.3967540274295662
2023-10-30 14:00:00.000 UTC,1332270.0,0.4162031720296937
2023-10-30 15:00:00.000 UTC,1264503.0,0.39095597242553
2023-10-30 16:00:00.000 UTC,1289691.0,0.3644314800987213
2023-10-30 17:00:00.000 UTC,1429604.0,0.3950877305883307
2023-10-30 18:00:00.000 UTC,1542599.0,0.2898899843705331
2023-10-30 19:00:00.000 UTC,1190171.0,0.3540634076951967
2023-10-30 20:00:00.000 UTC,1337193.0,0.3612014122119993
2023-10-30 21:00:00.000 UTC,1178765.0,0.3602355007147311
2023-10-30 22:00:00.000 UTC,1081548.0,0.3798583141940995
2023-10-30 23:00:00.000 UTC,1142926.0,0.4005036196569156
