hour,total_txs,failed_ratio
2023-11-18 00:00:00.000 UTC,1445860.0,0.4822638429723486
2023-11-18 01:00:00.000 UTC,1395331.0,0.463728677998267
2023-11-18 02:00:00.000 UTC,1297121.0,0.4234207911212601
2023-11-18 03:00:00.000 UTC,1418797.0,0.4522049313608641
2023-11-18 04:00:00.000 UTC,1361637.0,0.4471088843796107
2023-11-18 05:00:00.000 UTC,1384302.0,0.4616658792662295
2023-11-18 06:00:00.000 UTC,1702759.0,0.4417319186097386
2023-11-18 07:00:00.000 UTC,1625808.0,0.4404271599106413
2023-11-18 08:00:00.000 UTC,1322499.0,0.4351058110440915
2023-11-18 09:00:00.000 UTC,1299156.0,0.4335722576811406
2023-11-18 10:00:00.000 UTC,1331614.0,0.4425636858729331
2023-11-18 11:00:00.000 UTC,1323087.0,0.429047371790366
2023-11-18 12:00:00.000 UTC,1346117.0,0.4094309781393445
2023-11-18 13:00:00.000 UTC,1592772.0,0.4811780970534389
2023-11-18 14:00:00.000 UTC,1565679.0,0.484292118627126
2023-11-18 15:00:00.000 UTC,1685457.0,0.4693813013325169
2023-11-18 16:00:00.000 UTC,1572044.0,0.4835233619415233
2023-11-18 17:00:00.000 UTC,1415083.0,0.4432559786245754
2023-11-18 18:00:00.000 UTC,1416623.0,0.4437186181503477
2023-11-18 19:00:00.000 UTC,1384098.0,0.4578483604484653
2023-11-18 20:00:00.000 UTC,1373793.0,0.4575478256185611
2023-11-18 21:00:00.000 UTC,1355711.0,0.4495235341455517
2023-11-18 22:00:00.000 UTC,1285988.0,0.4474373011256715
2023-11-18 23:00:00.000 UTC,1274391.0,0.3836169590023784
